821,875,	1,76
822,391,	1,76
822,922,	1,78
823,469,	1,75
824,032,	1,77
824,563,	1,76
825,094,	1,77
825,641,	1,77
826,172,	1,76
826,688,	1,75
827,219,	1,74
827,782,	1,78
828,313,	1,8
828,86,	1,75
829,407,	1,79
829,969,	1,79
830,5,	1,76
831,032,	1,77
831,578,	1,77
832,141,	1,78
832,688,	1,8
833,219,	1,74
833,735,	1,78
834,266,	1,77
834,797,	1,77
835,36,	1,74
835,875,	1,74
836,407,	1,77
836,969,	1,76
837,485,	1,75
838,016,	1,79
838,547,	1,76
839,078,	1,75
839,625,	1,75
840,157,	1,78
840,672,	1,77
841,235,	1,74
841,782,	1,76
842,313,	1,75
842,844,	1,77
843,407,	1,73
843,969,	1,77
844,5,	1,76
845,063,	1,73
845,625,	1,75
846,141,	1,77
846,688,	1,77
847,25,	1,77
847,813,	1,75
848,328,	1,76
848,875,	1,78
849,422,	1,75
849,969,	1,75
850,532,	1,76
851,063,	1,76
851,578,	1,78
852,11,	1,79
852,641,	1,76
853,203,	1,79
853,766,	1,77
854,297,	1,76
854,86,	1,77
855,407,	1,78
855,938,	1,77
856,485,	1,77
857,047,	1,77
857,625,	1,76
858,157,	1,77
858,719,	1,77
859,266,	1,75
859,797,	1,76
860,328,	1,76
860,875,	1,74
861,407,	1,8
861,953,	1,76
862,516,	1,75
863,016,	1,74
863,563,	1,75
864,094,	1,78
864,657,	1,77
865,172,	1,76
865,703,	1,78
866,266,	1,77
866,782,	1,77
867,328,	1,77
867,891,	1,77
868,469,	1,74
869,	1,75
869,563,	1,78
870,125,	1,77
870,672,	1,77
871,203,	1,76
871,719,	1,78
872,25,	1,75
872,797,	1,76
873,36,	1,74
873,891,	1,76
874,438,	1,77
874,969,	1,75
875,5,	1,78
876,063,	1,75
876,641,	1,78
877,157,	1,74
877,688,	1,75
878,25,	1,77
878,766,	1,77
879,297,	1,76
879,828,	1,77
880,36,	1,78
880,891,	1,76
881,407,	1,75
881,938,	1,76
882,453,	1,76
882,985,	1,77
883,547,	1,77
884,11,	1,78
884,625,	1,79
885,157,	1,74
885,688,	1,76
886,219,	1,77
886,782,	1,77
887,344,	1,76
887,875,	1,73
888,407,	1,76
888,953,	1,77
889,5,	1,76
890,063,	1,76
890,594,	1,73
891,11,	1,74
891,641,	1,77
892,172,	1,78
892,735,	1,77
893,25,	1,75
893,782,	1,76
894,297,	1,76
894,828,	1,77
895,391,	1,79
895,922,	1,74
896,453,	1,74
897,	1,77
897,547,	1,77
898,11,	1,78
898,641,	1,77
899,157,	1,74
899,688,	1,75
900,219,	1,74
900,782,	1,77
901,297,	1,76
901,828,	1,79
902,407,	1,79
902,953,	1,78
903,5,	1,73
904,047,	1,75
904,578,	1,77
905,11,	1,73
905,641,	1,77
906,157,	1,71
906,688,	1,77
907,203,	1,78
907,782,	1,75
908,297,	1,75
908,828,	1,75
909,344,	1,75
909,875,	1,76
910,407,	1,76
910,938,	1,76
911,485,	1,75
912,016,	1,74
912,547,	1,76
913,063,	1,78
913,594,	1,73
914,125,	1,76
914,641,	1,78
915,172,	1,77
915,719,	1,75
916,25,	1,78
916,797,	1,78
917,344,	1,77
917,875,	1,75
918,407,	1,75
918,969,	1,75
919,532,	1,75
920,063,	1,74
920,594,	1,77
921,11,	1,76
921,641,	1,8
922,172,	1,77
922,688,	1,76
923,235,	1,78
923,782,	1,77
924,297,	1,78
924,844,	1,77
925,407,	1,76
925,969,	1,76
926,5,	1,74
927,032,	1,74
927,578,	1,76
928,094,	1,76
928,641,	1,77
929,188,	1,75
929,719,	1,76
930,235,	1,8
930,782,	1,76
931,344,	1,77
931,922,	1,73
932,485,	1,77
933,016,	1,79
933,578,	1,76
934,141,	1,75
934,719,	1,75
935,235,	1,75
935,766,	1,74
936,297,	1,77
936,844,	1,76
937,391,	1,74
937,938,	1,77
938,485,	1,79
938,985,	1,78
939,516,	1,76
940,032,	1,75
940,532,	1,75
941,063,	1,74
941,594,	1,75
942,141,	1,78
942,688,	1,77
943,235,	1,78
943,782,	1,71
944,282,	1,76
944,813,	1,74
