788,953,	735,636
789,485,	735,466
790,016,	735,5
790,594,	735,526
791,157,	735,628
791,672,	735,526
792,235,	735,491
792,766,	735,526
793,313,	735,53
793,844,	735,564
794,375,	735,599
794,922,	735,428
795,469,	735,496
796,	735,568
796,532,	735,568
797,094,	735,636
797,61,	735,568
798,141,	735,534
798,672,	735,602
799,219,	735,629
799,75,	735,561
800,297,	735,527
800,86,	735,629
801,422,	735,493
801,938,	735,702
802,469,	735,599
802,985,	735,565
803,532,	735,531
804,047,	735,497
804,578,	735,525
805,094,	735,593
805,641,	735,559
806,188,	735,559
806,719,	735,593
807,266,	735,559
807,813,	735,554
808,36,	735,588
808,907,	735,588
809,485,	735,622
810,032,	735,588
810,563,	735,473
811,141,	735,609
811,688,	735,507
812,203,	735,609
812,766,	735,609
813,313,	735,599
813,844,	735,531
814,375,	735,565
814,938,	735,565
815,469,	735,531
816,032,	735,534
816,61,	735,5
817,172,	735,534
817,735,	735,568
818,25,	735,5
818,797,	735,511
819,313,	735,546
819,86,	735,546
820,391,	735,546
820,938,	735,682
821,485,	735,546
822,016,	735,657
822,532,	735,554
823,063,	735,588
823,61,	735,52
824,157,	735,554
824,688,	735,629
825,235,	735,595
825,782,	735,629
826,297,	735,561
826,828,	735,527
827,36,	735,589
827,907,	735,589
828,453,	735,589
829,	735,52
829,547,	735,589
830,11,	735,555
830,625,	735,483
831,172,	735,517
831,735,	735,448
832,282,	735,517
832,828,	735,619
833,344,	735,582
833,875,	735,548
834,407,	735,548
834,922,	735,48
835,485,	735,582
836,	735,444
836,547,	735,41
837,11,	735,546
837,625,	735,546
838,157,	735,512
838,672,	735,478
839,219,	735,545
839,782,	735,613
840,282,	735,579
840,828,	735,613
841,375,	735,545
841,922,	735,588
842,453,	735,52
842,969,	735,52
843,547,	735,554
844,11,	735,486
844,672,	735,653
845,203,	735,653
845,75,	735,619
846,282,	735,551
846,828,	735,551
847,391,	735,616
847,953,	735,548
848,469,	735,514
849,016,	735,582
849,578,	735,616
850,094,	735,581
850,672,	735,513
851,203,	735,581
851,719,	735,547
852,25,	735,581
852,766,	735,65
853,344,	735,546
853,907,	735,512
854,469,	735,581
855,	735,615
855,547,	735,478
856,063,	735,657
856,625,	735,521
857,188,	735,589
857,766,	735,657
858,328,	735,691
858,844,	735,458
859,391,	735,527
859,922,	735,561
860,469,	735,492
861,016,	735,561
861,547,	735,53
862,094,	735,598
862,641,	735,564
863,141,	735,598
863,703,	735,564
864,266,	735,496
864,782,	735,592
865,313,	735,558
865,844,	735,626
866,391,	735,626
866,922,	735,558
867,469,	735,607
868,032,	735,505
868,61,	735,573
869,172,	735,573
869,703,	735,641
870,266,	735,609
870,813,	735,643
871,328,	735,609
871,86,	735,574
872,391,	735,574
872,938,	735,54
873,5,	735,54
874,063,	735,608
874,578,	735,608
875,11,	735,506
875,641,	735,54
876,203,	735,497
876,766,	735,566
877,297,	735,531
877,828,	735,634
878,391,	735,634
878,907,	735,593
879,438,	735,593
879,953,	735,593
880,5,	735,525
881,016,	735,627
881,547,	735,52
882,063,	735,623
882,594,	735,554
883,157,	735,52
883,688,	735,623
884,235,	735,52
884,75,	735,527
885,282,	735,595
885,813,	735,527
886,36,	735,561
886,922,	735,561
887,485,	735,532
888,	735,668
888,547,	735,497
889,11,	735,566
889,641,	735,566
890,203,	735,603
890,735,	735,535
891,25,	735,501
891,782,	735,535
892,297,	735,501
892,86,	735,562
893,391,	735,596
893,907,	596,611
894,438,	460,629
894,969,	357,304
895,532,	276,124
896,047,	219,039
896,594,	170,822
897,157,	132,774
897,688,	104,519
898,25,	80,739
898,766,	63,749
899,297,	50,335
899,828,	39,476
900,344,	31,496
900,907,	24,586
901,438,	19,543
901,969,	15,568
902,547,	12,316
903,094,	9,821
903,625,	8,239
904,188,	6,669
904,703,	5,747
905,25,	4,908
905,782,	4,164
906,297,	3,715
906,813,	3,341
907,344,	3,002
907,907,	2,741
908,407,	2,665
908,953,	2,47
909,485,	2,337
910,	2,334
910,547,	2,14
911,078,	2,127
911,625,	2,024
912,141,	1,961
912,672,	1,908
913,203,	1,925
913,735,	1,954
914,25,	1,832
914,782,	1,948
915,328,	1,918
915,86,	1,902
916,391,	1,892
916,938,	1,856
917,469,	1,833
918,	1,79
918,547,	1,899
919,11,	1,833
919,672,	1,873
920,188,	1,843
920,719,	1,787
921,235,	1,823
921,782,	1,889
922,297,	1,809
922,828,	1,799
923,391,	1,753
923,907,	1,832
924,438,	1,754
924,985,	1,806
925,547,	1,813
926,094,	1,75
926,641,	1,843
927,172,	1,85
927,719,	1,714
928,235,	1,78
928,782,	1,727
929,328,	1,741
929,844,	1,767
930,391,	1,751
930,922,	1,747
931,485,	1,804
932,063,	1,728
932,625,	1,794
933,172,	1,73
933,719,	1,872
934,282,	1,744
934,844,	1,829
935,344,	1,78
935,891,	1,733
936,438,	1,77
936,985,	1,793
937,532,	1,826
938,094,	1,766
938,594,	1,763
939,11,	1,743
939,657,	1,786
940,141,	1,776
940,641,	1,819
941,203,	1,746
941,735,	1,733
942,282,	1,74
942,828,	1,786
943,375,	1,704
943,891,	1,796
944,422,	1,822
944,938,	1,72
945,485,	1,733
946,032,	1,72
946,578,	1,736
947,157,	1,75
947,719,	1,819
948,282,	1,724
948,813,	1,74
949,375,	1,839
949,938,	1,756
950,438,	1,759
950,985,	1,766
951,516,	1,806
952,063,	1,723
952,61,	1,733
953,125,	1,843
953,672,	1,796
954,219,	1,81
954,735,	1,743
955,266,	1,823
955,782,	1,757
956,328,	1,641
956,875,	1,704
957,422,	1,731
957,985,	1,635
958,485,	1,764
959,032,	1,79
959,61,	1,698
960,125,	1,757
960,657,	1,777
961,172,	1,807
961,719,	1,783
962,266,	1,727
962,782,	1,783
963,313,	1,793
963,828,	1,783
964,375,	1,836
964,907,	1,757
965,469,	1,836
966,032,	1,717
966,532,	1,764
967,078,	1,773
967,594,	1,77
968,141,	1,776
968,672,	1,74
969,219,	1,796
969,766,	1,733
970,313,	1,859
970,86,	1,783
971,422,	1,763
971,953,	1,736
972,469,	1,72
973,	1,71
973,516,	1,79
974,094,	1,793
974,657,	1,767
975,203,	1,724
975,719,	1,76
976,266,	1,711
976,813,	1,75
977,344,	1,707
